Supplier,File_Month,Origin_Country,Origin_City,Dest_Country,Destination,Container,Incoterms,Mode,O_Curr,O_Cost_NonHaz,O_Cost_Haz,Sea_Curr,Sea_Base,Sea_IMO,D_Curr,D_Cost_NonHaz,D_Cost_Haz,Transit_Days,Validity_Internal,Carrier,Comments
supplier2,202512,France,Huningue,China,Huadu,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,China,Huadu,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,China,Huadu,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,China,Huangpu,20DC,CPT,Barge,EUR,115,971,USD,16,23,0,0,0,59,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Huangpu,20DC,CPT,Road,EUR,470,491,USD,19,60,0,0,0,59,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Huangpu,20DC,CPT,Rail,EUR,816,286,USD,72,3,0,0,0,59,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Huangpu,40DC/40HC,CPT,Barge,EUR,943,574,USD,68,21,0,0,0,59,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Huangpu,40DC/40HC,CPT,Road,EUR,936,1020,USD,2,47,0,0,0,59,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Huangpu,40DC/40HC,CPT,Rail,EUR,925,948,USD,30,2,0,0,0,59,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Hyderabad,20DC,DAP,Barge,EUR,572,413,USD,290,46,USD,809,916,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Hyderabad,20DC,DAP,Road,EUR,23,1650,USD,36,22,USD,561,796,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Hyderabad,20DC,DAP,Rail,EUR,411,1061,USD,112,9,USD,313,1176,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Hyderabad,40DC/40HC,DAP,Barge,EUR,208,532,USD,72,72,USD,519,761,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Hyderabad,40DC/40HC,DAP,Road,EUR,1723,1279,USD,9,52,USD,445,560,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Hyderabad,40DC/40HC,DAP,Rail,EUR,210,783,USD,148,35,USD,820,697,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,Brazil,Itajai,20DC,CPT,Barge,EUR,651,962,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Itajai,20DC,CPT,Road,EUR,871,1834,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Itajai,20DC,CPT,Rail,EUR,837,591,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Itajai,40DC/40HC,CPT,Barge,EUR,23,18,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Itajai,40DC/40HC,CPT,Road,EUR,515,1632,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Itajai,40DC/40HC,CPT,Rail,EUR,711,591,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Indonesia,Jakarta,20DC,CPT,Barge,EUR,431,169,USD,20,92,0,0,0,50,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,Indonesia,Jakarta,20DC,CPT,Road,EUR,1452,1384,USD,0,71,0,0,0,50,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,Indonesia,Jakarta,20DC,CPT,Rail,EUR,152,691,USD,2,91,0,0,0,50,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,Indonesia,Jakarta,40DC/40HC,CPT,Barge,EUR,787,25,USD,22,69,0,0,0,42,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,Indonesia,Jakarta,40DC/40HC,CPT,Road,EUR,1104,975,USD,22,49,0,0,0,42,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,Indonesia,Jakarta,40DC/40HC,CPT,Rail,EUR,1136,607,USD,52,110,0,0,0,42,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,Saudi Arabia,Jeddah,20DC,CPT,Barge,EUR,715,273,USD,254,51,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Saudi Arabia,Jeddah,20DC,CPT,Road,EUR,444,1737,USD,433,88,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Saudi Arabia,Jeddah,20DC,CPT,Rail,EUR,782,740,USD,370,44,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Saudi Arabia,Jeddah,40DC/40HC,CPT,Barge,EUR,863,254,USD,208,70,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Saudi Arabia,Jeddah,40DC/40HC,CPT,Road,EUR,1281,296,USD,87,89,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Saudi Arabia,Jeddah,40DC/40HC,CPT,Rail,EUR,768,1095,USD,305,56,0,0,0,17,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,China,Jiangmen,20DC,CPT,Barge,EUR,457,578,USD,41,51,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Jiangmen,20DC,CPT,Road,EUR,573,1842,USD,37,4,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Jiangmen,20DC,CPT,Rail,EUR,655,924,USD,12,50,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Jiangmen,40DC/40HC,CPT,Barge,EUR,512,947,USD,24,8,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Jiangmen,40DC/40HC,CPT,Road,EUR,633,1072,USD,12,10,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Jiangmen,40DC/40HC,CPT,Rail,EUR,935,461,USD,146,58,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Jiao Xin,20DC,CPT,Barge,EUR,637,11,USD,48,119,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,China,Jiao Xin,20DC,CPT,Road,EUR,910,1621,USD,269,107,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,China,Jiao Xin,20DC,CPT,Rail,EUR,685,631,USD,34,129,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,China,Jiao Xin,40DC/40HC,CPT,Barge,EUR,445,955,USD,209,3,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,China,Jiao Xin,40DC/40HC,CPT,Road,EUR,1342,872,USD,418,134,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,China,Jiao Xin,40DC/40HC,CPT,Rail,EUR,1220,111,USD,147,102,0,0,0,53,31/03/2026 00:00,HAPAG,0
supplier2,202512,France,Huningue,USA,"Kansas City, MO (rail ramp)",20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Kansas City, MO (rail ramp)",20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Kansas City, MO (rail ramp)",20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Kansas City, MO (rail ramp)",40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Kansas City, MO (rail ramp)",40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Kansas City, MO (rail ramp)",40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Taiwan,Kaohsiung,20DC,CPT,Barge,EUR,201,112,USD,33,62,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Kaohsiung,20DC,CPT,Road,EUR,1008,1405,USD,2,2,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Kaohsiung,20DC,CPT,Rail,EUR,42,130,USD,2,32,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Kaohsiung,40DC/40HC,CPT,Barge,EUR,820,1143,USD,36,26,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Kaohsiung,40DC/40HC,CPT,Road,EUR,467,748,USD,13,6,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Kaohsiung,40DC/40HC,CPT,Rail,EUR,514,923,USD,6,3,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Kattupalli,20DC,CPT,Barge,EUR,433,491,USD,50,48,0,0,0,71,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Kattupalli,20DC,CPT,Road,EUR,1669,1337,USD,196,10,0,0,0,71,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Kattupalli,20DC,CPT,Rail,EUR,856,46,USD,32,39,0,0,0,71,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Kattupalli,40DC/40HC,CPT,Barge,EUR,370,701,USD,108,50,0,0,0,71,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Kattupalli,40DC/40HC,CPT,Road,EUR,1333,1484,USD,549,63,0,0,0,71,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,India,Kattupalli,40DC/40HC,CPT,Rail,EUR,903,531,USD,232,9,0,0,0,71,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Keelung,20DC,CPT,Barge,EUR,913,676,USD,14,29,0,0,0,48,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Keelung,20DC,CPT,Road,EUR,264,1520,USD,5,42,0,0,0,48,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Keelung,20DC,CPT,Rail,EUR,509,602,USD,205,30,0,0,0,48,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Keelung,40DC/40HC,CPT,Barge,EUR,696,507,USD,4,21,0,0,0,48,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Keelung,40DC/40HC,CPT,Road,EUR,1155,777,USD,8,26,0,0,0,48,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Taiwan,Keelung,40DC/40HC,CPT,Rail,EUR,577,533,USD,113,71,0,0,0,48,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Slovenia,Koper,20DC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Slovenia,Koper,20DC,FOB,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Slovenia,Koper,20DC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Slovenia,Koper,40DC/40HC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Slovenia,Koper,40DC/40HC,FOB,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Slovenia,Koper,40DC/40HC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Turkey,Kumport,20DC,CPT,Barge,EUR,605,747,EUR,55,5,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Turkey,Kumport,20DC,CPT,Road,EUR,212,1739,EUR,194,43,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Turkey,Kumport,20DC,CPT,Rail,EUR,767,1070,EUR,3,1,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Turkey,Kumport,40DC/40HC,CPT,Barge,EUR,828,471,EUR,36,13,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Turkey,Kumport,40DC/40HC,CPT,Road,EUR,128,1568,EUR,16,30,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Turkey,Kumport,40DC/40HC,CPT,Rail,EUR,520,1286,EUR,233,31,0,0,0,19,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Thailand,Lat Krabang,20DC,CPT,Barge,EUR,430,9,USD,40,17,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Thailand,Lat Krabang,20DC,CPT,Road,EUR,857,1301,USD,80,53,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Thailand,Lat Krabang,20DC,CPT,Rail,EUR,990,802,USD,19,11,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Thailand,Lat Krabang,40DC/40HC,CPT,Barge,EUR,298,260,USD,40,8,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Thailand,Lat Krabang,40DC/40HC,CPT,Road,EUR,792,958,USD,130,13,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,Thailand,Lat Krabang,40DC/40HC,CPT,Rail,EUR,844,79,USD,77,33,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Lianhuashan,20DC,CPT,Barge,EUR,809,912,USD,42,10,0,0,0,52,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Lianhuashan,20DC,CPT,Road,EUR,1504,829,USD,32,57,0,0,0,52,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Lianhuashan,20DC,CPT,Rail,EUR,360,429,USD,40,65,0,0,0,52,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Lianhuashan,40DC/40HC,CPT,Barge,EUR,416,526,USD,18,32,0,0,0,52,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Lianhuashan,40DC/40HC,CPT,Road,EUR,722,264,USD,32,45,0,0,0,52,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Lianhuashan,40DC/40HC,CPT,Rail,EUR,217,1363,USD,6,47,0,0,0,52,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Mafang,20DC,CPT,Barge,EUR,211,548,USD,118,167,0,0,0,0,31/03/2026 00:00,Hapag,0
supplier2,202512,France,Huningue,China,Mafang,20DC,CPT,Road,EUR,1481,1196,USD,62,14,0,0,0,0,31/03/2026 00:00,Hapag,0
supplier2,202512,France,Huningue,China,Mafang,20DC,CPT,Rail,EUR,982,101,USD,1,130,0,0,0,0,31/03/2026 00:00,Hapag,0
supplier2,202512,France,Huningue,China,Mafang,40DC/40HC,CPT,Barge,EUR,66,951,USD,118,46,0,0,0,49,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,China,Mafang,40DC/40HC,CPT,Road,EUR,270,476,USD,29,16,0,0,0,49,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,China,Mafang,40DC/40HC,CPT,Rail,EUR,29,1381,USD,44,20,0,0,0,49,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Mexico,Manzanillo,20DC,CPT,Barge,EUR,837,942,USD,667,88,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Mexico,Manzanillo,20DC,CPT,Road,EUR,937,1540,USD,244,5,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Mexico,Manzanillo,20DC,CPT,Rail,EUR,774,361,USD,6,89,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Mexico,Manzanillo,40DC/40HC,CPT,Barge,EUR,341,50,USD,309,28,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Mexico,Manzanillo,40DC/40HC,CPT,Road,EUR,1077,140,USD,1259,36,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Mexico,Manzanillo,40DC/40HC,CPT,Rail,EUR,1216,1273,USD,765,5,0,0,0,29,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Panama,Manzanillo,20DC,CPT,Barge,EUR,575,378,EUR,238,49,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Panama,Manzanillo,20DC,CPT,Road,EUR,621,1409,EUR,43,48,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Panama,Manzanillo,20DC,CPT,Rail,EUR,728,222,EUR,175,44,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Panama,Manzanillo,40DC/40HC,CPT,Barge,EUR,1011,793,EUR,137,48,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Panama,Manzanillo,40DC/40HC,CPT,Road,EUR,1309,1601,EUR,119,17,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Panama,Manzanillo,40DC/40HC,CPT,Rail,EUR,1015,432,EUR,571,33,0,0,0,28,31/03/2026 00:00,COSCO,0
supplier2,202512,France,Huningue,Australia,Melbourne,20DC,CPT,Barge,EUR,415,322,USD,464,67,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Australia,Melbourne,20DC,CPT,Road,EUR,381,1133,USD,350,40,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Australia,Melbourne,20DC,CPT,Rail,EUR,712,418,USD,210,92,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Australia,Melbourne,40DC/40HC,CPT,Barge,EUR,559,1047,USD,116,1,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Australia,Melbourne,40DC/40HC,CPT,Road,EUR,1434,1641,USD,4,30,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Australia,Melbourne,40DC/40HC,CPT,Rail,EUR,714,950,USD,25,67,0,0,0,49,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,USA,"Milwaukee, WI (DAP)",20DC,DAP,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Milwaukee, WI (DAP)",20DC,DAP,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Milwaukee, WI (DAP)",20DC,DAP,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Milwaukee, WI (DAP)",40DC/40HC,DAP,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Milwaukee, WI (DAP)",40DC/40HC,DAP,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,USA,"Milwaukee, WI (DAP)",40DC/40HC,DAP,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Ethiopia,Modjo Dry Port,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Ethiopia,Modjo Dry Port,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Ethiopia,Modjo Dry Port,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Ethiopia,Modjo Dry Port,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Ethiopia,Modjo Dry Port,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Ethiopia,Modjo Dry Port,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Kenya,Mombasa,20DC,CPT,Barge,EUR,390,171,USD,744,73,0,0,0,57,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Kenya,Mombasa,20DC,CPT,Road,EUR,719,1363,USD,373,90,0,0,0,57,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Kenya,Mombasa,20DC,CPT,Rail,EUR,389,118,USD,324,42,0,0,0,57,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Kenya,Mombasa,40DC/40HC,CPT,Barge,EUR,522,294,USD,658,56,0,0,0,57,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Kenya,Mombasa,40DC/40HC,CPT,Road,EUR,55,1423,USD,507,65,0,0,0,57,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Kenya,Mombasa,40DC/40HC,CPT,Rail,EUR,270,338,USD,513,29,0,0,0,57,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,China,Nansha,20DC,CPT,Barge,EUR,201,66,USD,39,8,0,0,0,43,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,China,Nansha,20DC,CPT,Road,EUR,838,346,USD,1,80,0,0,0,43,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,China,Nansha,20DC,CPT,Rail,EUR,531,488,USD,9,95,0,0,0,43,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,China,Nansha,40DC/40HC,CPT,Barge,EUR,781,199,USD,57,94,0,0,0,43,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,China,Nansha,40DC/40HC,CPT,Road,EUR,1520,410,USD,43,123,0,0,0,43,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,China,Nansha,40DC/40HC,CPT,Rail,EUR,810,886,USD,12,149,0,0,0,43,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,China,Nantong,20DC,CPT,Barge,EUR,151,895,USD,90,18,0,0,0,65,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Nantong,20DC,CPT,Road,EUR,1368,1203,USD,61,24,0,0,0,65,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Nantong,20DC,CPT,Rail,EUR,946,155,USD,66,39,0,0,0,65,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Nantong,40DC/40HC,CPT,Barge,EUR,654,120,USD,1,15,0,0,0,65,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Nantong,40DC/40HC,CPT,Road,EUR,1068,548,USD,64,45,0,0,0,65,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,China,Nantong,40DC/40HC,CPT,Rail,EUR,85,591,USD,39,2,0,0,0,65,31/03/2026 00:00,ONE,0
supplier2,202512,France,Huningue,New Zealand,Napier,20DC,CPT,Barge,EUR,180,100,USD,573,1,0,0,0,64,31/03/2026 00:00,CMA-CGM,0
supplier2,202512,France,Huningue,New Zealand,Napier,20DC,CPT,Road,EUR,64,1411,USD,410,32,0,0,0,64,31/03/2026 00:00,CMA-CGM,0
supplier2,202512,France,Huningue,New Zealand,Napier,20DC,CPT,Rail,EUR,196,829,USD,366,10,0,0,0,64,31/03/2026 00:00,CMA-CGM,0
supplier2,202512,France,Huningue,New Zealand,Napier,40DC/40HC,CPT,Barge,EUR,481,670,USD,388,34,0,0,0,64,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,New Zealand,Napier,40DC/40HC,CPT,Road,EUR,1396,1141,USD,1034,46,0,0,0,64,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,New Zealand,Napier,40DC/40HC,CPT,Rail,EUR,231,1200,USD,256,54,0,0,0,64,31/03/2026 00:00,MAERSK,0
supplier2,202512,France,Huningue,Brazil,Navegantes,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Navegantes,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Navegantes,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Navegantes,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Navegantes,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,Brazil,Navegantes,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202512,France,Huningue,India,Navi Mumbai,20DC,DAP,Barge,EUR,448,7,USD,313,39,USD,883,429,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Navi Mumbai,20DC,DAP,Road,EUR,1070,902,USD,349,13,USD,1246,76,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Navi Mumbai,20DC,DAP,Rail,EUR,366,574,USD,158,37,USD,1463,388,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Navi Mumbai,40DC/40HC,DAP,Barge,EUR,310,55,USD,388,60,USD,342,1136,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Navi Mumbai,40DC/40HC,DAP,Road,EUR,291,1518,USD,401,66,USD,1183,2088,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Navi Mumbai,40DC/40HC,DAP,Rail,EUR,2,803,USD,603,27,USD,545,2291,51,0,CMA-CGM,0
supplier2,202512,France,Huningue,India,Nhava Sheva,20DC,CPT,Barge,EUR,647,398,USD,14,147,0,0,0,51,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,India,Nhava Sheva,20DC,CPT,Road,EUR,1729,239,USD,7,48,0,0,0,51,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,India,Nhava Sheva,20DC,CPT,Rail,EUR,492,198,USD,3,156,0,0,0,51,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,India,Nhava Sheva,40DC/40HC,CPT,Barge,EUR,36,279,USD,16,178,0,0,0,51,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,India,Nhava Sheva,40DC/40HC,CPT,Road,EUR,16,258,USD,65,71,0,0,0,51,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,India,Nhava Sheva,40DC/40HC,CPT,Rail,EUR,1,292,USD,30,263,0,0,0,51,31/03/2026 00:00,MSC,0
supplier2,202512,France,Huningue,USA,"Norfolk, VA",20DC,CPT,Barge,EUR,876,313,USD,189,136,0,0,0,18,31/01/2026 00:00,AC Container Line,0
supplier2,202512,France,Huningue,USA,"Norfolk, VA",20DC,CPT,Road,EUR,985,878,USD,1245,74,0,0,0,18,31/01/2026 00:00,AC Container Line,0
supplier2,202512,France,Huningue,USA,"Norfolk, VA",20DC,CPT,Rail,EUR,337,205,USD,487,144,0,0,0,18,31/01/2026 00:00,AC Container Line,0
supplier2,202512,France,Huningue,USA,"Norfolk, VA",40DC/40HC,CPT,Barge,EUR,3,881,USD,252,129,0,0,0,18,31/01/2026 00:00,AC Container Line,0
supplier2,202512,France,Huningue,USA,"Norfolk, VA",40DC/40HC,CPT,Road,EUR,944,1303,USD,808,17,0,0,0,18,31/01/2026 00:00,AC Container Line,0
supplier2,202512,France,Huningue,USA,"Norfolk, VA",40DC/40HC,CPT,Rail,EUR,1135,123,USD,307,142,0,0,0,18,31/01/2026 00:00,AC Container Line,0
